Fixation X,Fixation Y,Valid Fixation
0.27759602,0.27617893,1
0.27603638,0.26021709,1
0.27535275,0.26166594,1
0.22781668,0.23563404,1
0.53186668,0.4036013,1
0.53186668,0.4036013,1
0.52949619,0.39689201,1
0.52742882,0.40086296,1
0.52356689,0.40074226,1
0.52156357,0.39863571,1
0.51973087,0.40720947,1
0.47406559,0.42609577,1
0.79517601,0.52336346,1
0.79517601,0.52248699,1
0.79465584,0.5094672,1
0,0,0
0.78815834,0.49842022,1
0.79338776,0.49536812,1
0.7971302,0.48261173,1
0,0,0
0,0,0
0,0,0
0.67897911,0.42533703,1
0.67897911,0.47213383,1
0.7051947,0.47213383,1
0.7051947,0.46963383,1
0.69438255,0.11412837,1
0.69159615,0.11412837,1
0.69159615,0.20501059,1
0.69252495,0.22577372,1
0.69074921,0.23946478,1
0.69074921,0.29690668,1
0.57706749,0.30662521,1
0.46787094,0.40583096,1
0.45248405,0.40064011,1
0.45161369,0.39658379,1
0.45322815,0.39675278,1
0.453377,0.39597534,1
0.45375584,0.39847713,1
0.4543404,0.39713512,1
0.45562756,0.40366253,1
0.45687435,0.42423534,1
0.45632656,0.43838432,1
0.463932,0.4420406,1
0.45216766,0.45098019,1
0.44774132,0.4573093,1
0.42063705,0.46212048,1
0.41553631,0.46556866,1
0.41764137,0.45254879,1
0.41998287,0.45218174,1
0.37864582,0.51981277,1
0.62140682,0.12092032,1
0.62140682,0.12092032,1
0.61694447,0.24061325,1
0.61453251,0.24436152,1
0.61319397,0.23973406,1
0.61164871,0.23923971,1
0.60935135,0.23900122,1
0.60698547,0.23479198,1
0.63590935,0.24259651,1
0.46282009,0.16608078,1
0.46282009,0.16608078,1
0.46282009,0.19428337,1
0.46119759,0.20373425,1
0.4597411,0.20260387,1
0.4583366,0.20390669,1
0.46295795,0.21252563,1
0.46039185,0.23640751,1
0.45413208,0.23727623,1
0.42700851,0.23958147,1
0.40467075,0.24533148,1
0.39872105,0.24905727,1
0.39625706,0.25926575,1
0.39435673,0.2706414,1
0.3940126,0.27179461,1
0.39513386,0.27162586,1
0.3956424,0.26667587,1
0.39592838,0.2633658,1
0.39680412,0.25834457,1
0.37224709,0.20453289,1
0.37224709,0.20453289,1
0.37290535,0.24884386,1
0.37552471,0.2552948,1
0.37854004,0.26117435,1
0.37974972,0.26079399,1
0.38271339,0.25813297,1
0.38828011,0.26417027,1
0.39136345,0.25362686,1
0.39317966,0.2377916,1
0.39595345,0.21484352,1
0.39434402,0.21216738,1
0.44860672,0.23125481,1
0.45123825,0.23111635,1
0.45123825,0.23879335,1
0.45132214,0.24045431,1
0.45091553,0.23501444,1
0.45087086,0.22648613,1
0.44995403,0.22098709,1
0.44760204,0.21412729,1
0.4467403,0.21474833,1
0.44450672,0.21589088,1
0.43932842,0.21894726,1
0.43715244,0.2240554,1
0.43515667,0.2169977,1
0.39990032,0.21783895,1
0.6097575,0.3605093,1
0.60958374,0.3605093,1
0.6096706,0.3605093,1
0.61111519,0.35800125,1
0.60950603,0.34500961,1
0.60910728,0.33416096,1
0.60882801,0.3305088,1
0.60809319,0.31212814,1
0.60645252,0.33417309,1
0.6039806,0.35728168,1
0.60289902,0.36829865,1
0.60193546,0.35131874,1
0.58738808,0.31918989,1
0.60069386,0.31899809,1
0.64363907,0.33600533,1
0.66976868,0.33726463,1
0.67049004,0.33484737,1
0.67113968,0.33185642,1
0.67140312,0.32782074,1
0.67174088,0.32173,1
0.67254089,0.31866993,1
0.67391281,0.32673187,1
0.67615524,0.33463436,1
0.67796104,0.33855042,1
0.67844254,0.33969906,1
0.67771111,0.36184158,1
0.67762108,0.3711636,1
0,0,0
0,0,0
0,0,0
0.66879692,0.37957684,1
0.6602169,0.36168129,1
0.73842575,0.47926983,1
0,0,0
0.73830528,0.32271175,1
0.56009197,0.32271175,1
0.45426556,0.3331971,1
0.45683201,0.34235676,1
0.45893551,0.35867577,1
0.45968094,0.36654472,1
0.45988213,0.3756625,1
0.46150978,0.38084385,1
0.46256283,0.39612041,1
0.46419445,0.39982677,1
0.46841827,0.40352753,1
0.47030552,0.41429829,1
0.47112141,0.41714142,1
0.47277706,0.41939041,1
0.47399574,0.42028614,1
0.47444683,0.41963551,1
0.47483768,0.42117065,1
0.47464222,0.41583321,1
0.47430874,0.40619183,1
0.47424557,0.38706093,1
0.47418236,0.38225185,1
0.47415741,0.37592182,1
0.47385056,0.37469532,1
0.47438057,0.38263699,1
0.4774749,0.37608883,1
0.46775005,0.33583019,1
0.43553917,0.25199837,1
0.43709209,0.2506452,1
0.43773472,0.24695644,1
0.44269886,0.25459757,1
0.44281826,0.27192934,1
0.44196072,0.27947138,1
0.44047012,0.28378727,1
0.44223953,0.27756933,1
0.44231625,0.25996092,1
0.44617046,0.25797432,1
0.44593128,0.26212032,1
0.44421192,0.26645403,1
0.44286354,0.27434301,1
0.4436969,0.27679064,1
0.44580875,0.27322292,1
0.44791592,0.2718651,1
0.45044178,0.25517021,1
0.45143501,0.24997623,1
0.45293289,0.25419907,1
0.45467323,0.25859936,1
0.45436733,0.2844459,1
0.45423431,0.28235136,1
0.45405415,0.2847315,1
0.453134,0.28277695,1
0.45281525,0.26724461,1
0.45309475,0.23975296,1
0.45255432,0.24697828,1
0.45071095,0.24697828,1
0.45227345,0.24697828,1
0.45298042,0.2466778,1
0.45305977,0.25200754,1
0.45345169,0.26475874,1
0.45446117,0.2720937,1
0.45593124,0.26963577,1
0.45783894,0.26410736,1
0.45959145,0.25530756,1
0.4608429,0.24915268,1
0.46244545,0.24657986,1
0.46401855,0.24878359,1
0.46457489,0.24946356,1
0.46505981,0.2498485,1
0.44936672,0.24678215,1
0.5972617,0.33845558,1
0.59654358,0.33845558,1
0.595741,0.34403744,1
0.59473202,0.3403162,1
0.5941769,0.33492901,1
0,0,0
0,0,0
0,0,0
0.59386913,0.33208427,1
0.59532249,0.33291836,1
0.59465019,0.33243614,1
0.59612717,0.35999313,1
0.60310253,0.34171371,1
0.61136448,0.29779293,1
0.61440784,0.27842155,1
0.61471516,0.27674887,1
0.6213026,0.27525671,1
0.62293064,0.27358778,1
0.62487793,0.25821806,1
0.62374363,0.24781082,1
0.64626465,0.21302303,1
0.51174465,0.36244015,1
0.51756348,0.37078224,1
0.51852493,0.35673553,1
0.51948643,0.35505585,1
0.51831127,0.35544735,1
0.51862423,0.35557262,1
0.51849552,0.3563023,1
0.51670021,0.35918713,1
0.56866318,0.36200058,1
0.29816624,0.36619747,1
0.29900213,0.35471947,1
0.29972136,0.35854546,1
0.3011598,0.35604546,1
0.30267485,0.35282806,1
0.29132341,0.35718922,1
0.4423782,0.38316971,1
0.44345089,0.36833309,1
0.4426392,0.38223774,1
0.4441753,0.37942707,1
0.44472111,0.37280884,1
0.44498528,0.37154224,1
0.44526932,0.36863731,1
0.44549667,0.36493793,1
0.44577171,0.36737953,1
0.44560246,0.36264122,1
0.44620132,0.36806889,1
0.4469051,0.36432423,1
0.4466526,0.35506588,1
0.44620453,0.36244492,1
0.43632317,0.22635321,1
0.4331316,0.24058786,1
0.43210419,0.24079576,1
0.42916775,0.24336508,1
0.4315358,0.24989016,1
0.43302147,0.25845232,1
0.43339157,0.26318527,1
0.43462559,0.29593843,1
0.43546494,0.30426651,1
0.43600822,0.30935953,1
0.43628704,0.3057826,1
0.43665989,0.30651865,1
0.41022083,0.29848476,1
0.74176254,0.3172056,1
0.74176254,0.3172056,1
0.73233452,0.3172056,1
0.72762291,0.31778093,1
0.72574394,0.32487793,1
0.72491577,0.33157932,1
0.72520485,0.33722538,1
0.72169762,0.33858463,1
0.71341934,0.33859524,1
0.71365227,0.33872482,1
0.71316505,0.34056343,1
0.71204865,0.34187202,1
0.7183873,0.34425533,1
0.70996849,0.34520939,1
0.69904381,0.34499992,1
0.70027,0.34538158,1
0.70310013,0.3466478,1
0.70564308,0.34819584,1
0.70801147,0.34471928,1
0.70921181,0.35601906,1
0.71048416,0.39148411,1
0.71241493,0.3968874,1
0.71339226,0.3974625,1
0.71556641,0.3816571,1
0.71644592,0.38229759,1
0.71669289,0.38382412,1
0.71742233,0.38344704,1
0.7180439,0.3877335,1
0.7183342,0.38580261,1
0.71831718,0.38325977,1
0.71818954,0.36925014,1
0.7163446,0.36549854,1
0.7682959,0.34939308,1
0.79509575,0.33960861,1
0.3647757,0.31135717,1
0.36484711,0.27937469,1
0.36500317,0.30123266,1
0.36541489,0.310026,1
0.36531464,0.30720253,1
0.36494564,0.31002438,1
0.36443508,0.30800077,1
0.36419289,0.30507627,1
0.36448181,0.30531776,1
0.36540985,0.29878696,1
0.36720688,0.29600201,1
0.36277603,0.29108988,1
0.36831898,0.30312809,1
0.39870094,0.36110195,1
0.41118053,0.37443901,1
0.41227016,0.38576168,1
0.41298073,0.3974683,1
0.41392529,0.3977393,1
0.40655785,0.39698578,1
0.46665211,0.38752934,1
0.47051998,0.37940147,1
0.47209637,0.38718254,1
0.47053387,0.38968254,1
0.47252617,0.39459072,1
0.47382469,0.39876583,1
0.43020752,0.36801567,1
0.67168571,0.58922405,1
0.67221336,0.58922405,1
0.67221336,0.52210407,1
0.67353386,0.45498409,1
0.67353386,0.43717091,1
0.5477169,0.35272549,1
0.36971298,0.31901098,1
0.36685017,0.31901098,1
0.36685017,0.34681568,1
0.36904648,0.35341991,1
0.3689275,0.36638927,1
0.36951416,0.36679207,1
0.37031761,0.37002491,1
0.37990005,0.37858479,1
0.39172966,0.37888824,1
0.39654491,0.3804966,1
0.39610661,0.39400425,1
0.39759277,0.23439903,1
0.39858482,0.23439903,1
0.39898685,0.24777527,1
0.39885284,0.25427505,1
0.39669888,0.26326172,1
0.39510315,0.27608316,1
0.3945171,0.28779884,1
0.39787254,0.32059204,1
0.39255932,0.31035305,1
0.37276485,0.25964317,1
0.35627636,0.23593111,1
0.35522301,0.23743631,1
0.35497051,0.24075356,1
0.35633087,0.24351044,1
0,0,0
0,0,0
0.35758141,0.2450404,1
0.35750122,0.24455027,1
0.36090008,0.24197348,1
0.36127357,0.24025745,1
0.32053085,0.22292376,1
0.32053085,0.21821783,1
0.32126358,0.22389624,1
0.32159943,0.22953903,1
0.32165779,0.22956247,1
0.32326706,0.22953146,1
0.3238604,0.22799889,1
0.32462883,0.22256771,1
0.32477119,0.21984842,1
0.32497723,0.21375032,1
0.32624123,0.20715582,1
0.32844406,0.20195084,1
0.32964268,0.20297581,1
0.33120697,0.20600225,1
0.33111729,0.20731407,1
0.33044323,0.2074263,1
0.32881226,0.21323895,1
0.32761623,0.19094362,1
0.32685177,0.17295584,1
0,0,0
0.32982998,0.16682009,1
0.33204704,0.18158852,1
0.33380993,0.19040648,1
0.33985928,0.19897156,1
0.34271931,0.19931351,1
0.34509937,0.19178505,1
0.34744362,0.19028389,1
0.34927261,0.19342707,1
0.3492878,0.19374538,1
0.35049976,0.19612988,1
0.34486572,0.18147024,1
0.48077606,0.38020283,1
0.48481586,0.39389179,1
0.48481586,0.39389179,1
0.48764011,0.39139179,1
0.48875912,0.38512459,1
0.49208317,0.38476986,1
0.49306286,0.38161819,1
0.49152657,0.37752201,1
0.491549,0.37475685,1
0.48553867,0.37556694,1
0.48495705,0.37595154,1
0.4868784,0.37024731,1
0.48864521,0.35728695,1
0.49226028,0.34339706,1
0.493605,0.33830067,1
0.49589451,0.32787544,1
0.49612377,0.32551014,1
0.50138084,0.32222366,1
0.49446297,0.33373543,1
0.63291576,0.33686249,1
0.6355386,0.33456512,1
0.63556988,0.33792759,1
0.63713238,0.33686249,1
0.6375827,0.33916607,1
0.63972664,0.34041649,1
0.63966953,0.34058094,1
0.64216141,0.34194538,1
0.6388818,0.33943623,1
0.62196644,0.33697998,1
0.6194569,0.3339283,1
0.61710777,0.32278427,1
0.61730236,0.31649307,1
0.61811058,0.31354404,1
0.61824234,0.3156056,1
0.61739975,0.31661282,1
0.61570805,0.31697464,1
0.61394371,0.31910273,1
0.61199661,0.31916294,1
0.60902878,0.32060169,1
0.60137608,0.32489723,1
0.597537,0.33570328,1
0.5949543,0.34633949,1
0.59266666,0.3456142,1
0.59018158,0.34946404,1
0.58767899,0.34937904,1
0.58625813,0.35269218,1
0.58348213,0.35877026,1
0.58062824,0.36384148,1
0.5778244,0.36563904,1
0.57459827,0.37655285,1
0.57428825,0.38129925,1
0.57587337,0.38307728,1
0.57801605,0.38277267,1
0.57819908,0.38102562,1
0.58238678,0.37880985,1
0.58152199,0.38091358,1
0.58307968,0.38045166,1
0.57746414,0.38911335,1
0.57649433,0.39264957,1
0.57602131,0.39448833,1
0.57588005,0.39238941,1
0.5752776,0.39027771,1
0.57376781,0.38737175,1
0.57310974,0.38619957,1
0.57357868,0.38522732,1
0.56936321,0.38921192,1
0.57559483,0.38960865,1
0.59390755,0.39559574,1
0.61538738,0.41829487,1
0.61840824,0.42299385,1
0.62014297,0.42166695,1
0.62110706,0.42465355,1
0.62254623,0.42663849,1
0.62395691,0.42164307,1
0.64302284,0.43408482,1
0.39963924,0.34639355,1
0.39242516,0.33999615,1
0.39242516,0.32147167,1
0.39591415,0.31829035,1
0.39916496,0.31101044,1
0.40261162,0.30356853,1
0.40207283,0.30762671,1
0.40187988,0.29968229,1
0.40013187,0.30960388,1
0.39707146,0.31791239,1
0.39370827,0.31759903,1
0.39173752,0.30794119,1
0.3894075,0.28581404,1
0.38467239,0.27418032,1
0.35666073,0.24892704,1
0.54449245,0.41548737,1
0,0,0
0.5459111,0.40378605,1
0.54480331,0.40315819,1
0.54598854,0.40378605,1
0.54723217,0.40347214,1
0.55124027,0.40818455,1
0.5526725,0.40699219,1
0.55434174,0.40281498,1
0.54270878,0.41907314,1
0.53327305,0.41058586,1
0.68776329,0.15374958,1
0.68487762,0.30267319,1
0.68481773,0.32140972,1
0.6830751,0.32721092,1
0.68256035,0.32994415,1
0.68192093,0.33521038,1
0.67951645,0.33265079,1
0.67808083,0.33508915,1
0.68351959,0.34151863,1
0.68450523,0.32669331,1
0.6689579,0.29750565,1
0.60781601,0.28675482,1
0.6054372,0.30156698,1
0.5141518,0.31315924,1
0.4496357,0.3266745,1
0.43254517,0.32062744,1
0.4349744,0.31728327,1
0.4334119,0.32089798,1
0.43568504,0.31961069,1
0.42887619,0.32411968,1
0.41425606,0.33222946,1
0.40090637,0.34234272,1
0.40052696,0.34607067,1
0.40155239,0.34378193,1
0.40581303,0.34062477,1
0.41331795,0.34055798,1
0.41471958,0.34326035,1
0.41453156,0.34316936,1
0,0,0
0.41180496,0.3491209,1
0.40989746,0.35850746,1
0.41072895,0.37731819,1
0.40629192,0.35030327,1
0.41154877,0.31314178,1
0.41066158,0.30372248,1
0.40797207,0.3273032,1
0.40713089,0.33609901,1
0.4033215,0.35786747,1
0.40218304,0.35788097,1
0.4008905,0.35901939,1
0.40079861,0.35650673,1
0.40348194,0.35155254,1
0.40452568,0.35156788,1
0.40725712,0.34067001,1
0.41177277,0.33106178,1
0.41375767,0.29974344,1
0.39891186,0.27701124,1
0.67947495,0.29005013,1
0.68040268,0.29719198,1
0.6817746,0.29808189,1
0.6835891,0.29528526,1
0.68512451,0.29265911,1
0.68938293,0.29296549,1
0.69083794,0.28693876,1
0.69171112,0.27852459,1
0.69031158,0.26976072,1
0.69008713,0.28122269,1
0.69024002,0.29594299,1
0.68771423,0.29732052,1
0.6868618,0.29290758,1
0.70881302,0.27430803,1
0.50311607,0.57708065,1
0.5024831,0.57708065,1
0.49911678,0.58511108,1
0.49890186,0.58511108,1
0.4978447,0.58511108,1
0.49804688,0.58158875,1
0.50405956,0.62670296,1
0.50402626,0.65993622,1
0.42530399,0.04440361,1
0.42945484,0.04440361,1
0.42992359,0.06813807,1
0.43145401,0.28895332,1
0.46453171,0.28895332,1
0.46605247,0.28071098,1
0.46753017,0.27570953,1
0.46750328,0.27771204,1
0.46751099,0.27416306,1
0.46737045,0.27550089,1
0.46699978,0.30425276,1
0.46672764,0.32344555,1
0.42639599,0.32273109,1
0.73024048,0.26470064,1
0.73118553,0.26470064,1
0.72862679,0.27216225,1
0.72178291,0.27253563,1
0.71720879,0.2735861,1
0.75310539,0.27878428,1
0.49272507,0.29540842,1
0.49827621,0.29540842,1
0.50205444,0.29834034,1
0.50333435,0.30371468,1
0,0,0
0,0,0
0,0,0
0,0,0
0.50525555,0.30712305,1
0.51730499,0.31524385,1
0.5322134,0.35000637,1
0.55852043,0.14346719,1
0.55809944,0.30809645,1
0.55809944,0.33866924,1
0.55509129,0.35120548,1
0.5540472,0.36004684,1
0.55262405,0.36687859,1
0.55203831,0.36708591,1
0.53028252,0.36376034,1
0.74744194,0.32352398,1
0.75718048,0.29491188,1
0.74744194,0.29491188,1
0.74422516,0.27466341,1
0.74275078,0.28075592,1
0.74198784,0.28653543,1
0.74033089,0.28901201,1
0.73831795,0.29350723,1
0.73355812,0.29433519,1
0.72831467,0.30539562,1
0.72634712,0.31345016,1
0.72757042,0.32194153,1
0.7213755,0.32256573,1
0.70741928,0.32323528,1
0.70070763,0.32401035,1
0.69868378,0.32084774,1
0.69648643,0.32551487,1
0.6954039,0.32116596,1
0.69306999,0.3000774,1
0.69062698,0.283619,1
0.68833389,0.2830739,1
0.68519707,0.28154711,1
0.68198685,0.2816506,1
0.60655563,0.34311646,1
0.54953869,0.42473644,1
0.54670956,0.42676632,1
0.54460575,0.42795033,1
0.54338779,0.42951332,1
0.54184528,0.42894958,1
0.54140152,0.42781509,1
0.57434021,0.42557434,1
0.38166843,0.3853204,1
0.38309643,0.3853204,1
0.38348053,0.3853204,1
0.38517105,0.3894701,1
0.38716854,0.39234112,1
0.38870876,0.39866695,1
0.39089241,0.40575836,1
0.39597111,0.411422,1
0.40051716,0.41042892,1
0.40480164,0.4071035,1
0.40777378,0.4063028,1
0.41426479,0.40600658,1
0.41177406,0.39237434,1
0.55695732,0.41638,1
0.56129257,0.42106876,1
0.56580143,0.41340954,1
0.56945206,0.40873837,1
0.57103733,0.4072578,1
0.57529343,0.40598209,1
0.57838856,0.40784996,1
0.58652031,0.40843391,1
0.58802193,0.41056114,1
0.58159626,0.4066444,1
0.66265022,0.49267696,1
0.66596512,0.49267696,1
0.66698547,0.49267696,1
0.67098091,0.46797058,1
0.67308517,0.45844666,1
0.67312988,0.4478632,1
0.67389221,0.44791897,1
0.67453743,0.4362904,1
0.68939178,0.45871559,1
0.54456875,0.40184494,1
0.54456875,0.40077297,1
0.54456875,0.39224888,1
0.54585968,0.39509026,1
0.54828857,0.39941334,1
0.5481958,0.40365665,1
0.54792843,0.40089508,1
0.55051846,0.39776653,1
0.54919624,0.39486427,1
0.55053173,0.39313992,1
0.55753262,0.39088993,1
0.57005306,0.38930046,1
0.57434578,0.38774204,1
0.57540302,0.38646374,1
0.57582432,0.36367023,1
0.57315762,0.35171329,1
0.57187149,0.3422023,1
0.57245575,0.34642467,1
0.57016079,0.34573158,1
0.56346443,0.34578247,1
0.55674156,0.35416969,1
0.53126099,0.35193542,1
0.69777344,0.43610943,1
0.69744797,0.42814564,1
0.69485909,0.43050644,1
0.69329659,0.42800644,1
0.69174843,0.42559513,1
0.68853416,0.42551376,1
0.68428619,0.42328037,1
0.67988434,0.42518559,1
0.67747681,0.42150127,1
0.68060425,0.4380201,1
0.68361961,0.4482341,1
0.60259277,0.28591002,1
0.59900749,0.27661661,1
0.59851349,0.28126331,1
0.59563999,0.28531221,1
0.60839401,0.29198202,1
0.48111576,0.32979515,1
0.47323013,0.34415119,1
0.47823208,0.34576588,1
0.47670837,0.34455078,1
0.47579296,0.33799534,1
0.47580959,0.34072163,1
0,0,0
0,0,0
0.47580482,0.33620224,1
0.47243137,0.28026245,1
0.47041653,0.27992935,1
0.46953548,0.28108198,1
0.46836224,0.28359695,1
0.46779434,0.2812269,1
0.46926163,0.29867212,1
0.46855675,0.3049679,1
0.46941463,0.31847685,1
0.47108044,0.32975582,1
0.47212967,0.32376411,1
0.4750156,0.30321373,1
0.47660511,0.29911472,1
0.47743366,0.30766762,1
0.47716469,0.3068157,1
0.47657848,0.30107281,1
0.46623337,0.28786182,1
0.47190716,0.28582258,1
0.48582455,0.28545586,1
0.51292313,0.27803154,1
0.54731441,0.26682755,1
0.54958241,0.25725912,1
0.55255863,0.25725912,1
0.54735374,0.25464222,1
0.54316948,0.25488863,1
0.53903027,0.2543865,1
0.53740761,0.25453213,1
0.5372023,0.25818031,1
0.53951649,0.26050713,1
0.54713524,0.26823103,1
0.54977234,0.27121019,1
0.55253887,0.26992205,1
0.54274979,0.2492944,1
0.53748798,0.2342956,1
0.51829849,0.21381195,1
0.49831726,0.2356612,1
0.49743713,0.28171442,1
0.49351223,0.30642323,1
0.48592678,0.30888559,1
0.48404705,0.30794147,1
0.48641541,0.30114416,1
0.48688499,0.30910105,1
0.4895554,0.30073704,1
0.49439819,0.28777031,1
0.49924561,0.2707728,1
0.50772041,0.26678392,1
0.51487091,0.26625769,1
0.51611023,0.26429842,1
0.51379665,0.26427404,1
0.5129221,0.26543194,1
0.51175797,0.26341217,1
0.49572289,0.28110413,1
0.50635033,0.27267717,1
0.54686485,0.21868998,1
0.57981621,0.17311831,1
0.59118622,0.17077814,1
0.5907737,0.17429155,1
0.59098209,0.17691257,1
0.58905823,0.18147057,1
0.58314831,0.18529415,1
0.57360641,0.19461838,1
0.56887112,0.19764116,1
0.5666048,0.19321163,1
0.56441605,0.18188652,1
0.56310287,0.18069908,1
0.5608197,0.18096802,1
0.5606456,0.18436457,1
0.55246811,0.18774908,1
0.55345943,0.19211756,1
0.63052776,0.20020599,1
0.63585308,0.19877163,1
0.65583313,0.19877163,1
0.68911133,0.27887903,1
0.68911133,0.28504929,1
0.69243675,0.28504929,1
0.69517937,0.28093578,1
0.69853745,0.27220179,1
0.70116898,0.26272419,1
0.70127686,0.25781128,1
0.70196625,0.25585882,1
0.70202705,0.25729387,1
0.70212975,0.26190739,1
0.70273598,0.24806608,1
0.69137375,0.2232061,1
0.65399185,0.55217396,1
0.65737877,0.55997364,1
0.65737877,0.56267666,1
0.65667694,0.55510864,1
0.65523895,0.55230381,1
0.67006569,0.54346539,1
0.52633854,0.65274048,1
0.51954521,0.66063789,1
0.52337883,0.66033882,1
0,0,0
0,0,0
0,0,0
0.52847122,0.66788101,1
0.52917923,0.67517113,1
0.52604225,0.67605743,1
0.53152351,0.70339958,1
0.47607994,0.46393963,1
0.46534893,0.47510052,1
0.46631886,0.57344513,1
0.47607994,0.62131256,1
0.47706749,0.63325317,1
0.47847195,0.62131256,1
0.47892097,0.62823898,1
0.482034,0.63131042,1
0.4851429,0.63140701,1
0.48768627,0.63008713,1
0.48929966,0.64470795,1
0.49000927,0.66019348,1
0.49094238,0.68468178,1
0.49152794,0.68434349,1
0.4917165,0.68259209,1
0.49181129,0.68231377,1
0.49155788,0.68100708,1
0.49141674,0.68350082,1
0.49138481,0.6877652,1
0.49125084,0.68932663,1
0.49087074,0.69187943,1
0.49116623,0.69369415,1
0.49043121,0.69097069,1
0.49069115,0.67911865,1
0.49042881,0.66457855,1
0.4896352,0.66462303,1
0.48929916,0.66280602,1
0.48879402,0.66402412,1
0.488176,0.66230881,1
0.48841179,0.66100517,1
0.4874411,0.65682129,1
0.48647621,0.65293777,1
0.4849419,0.65185623,1
0.48368641,0.64713318,1
0.48366276,0.64491089,1
0.48351204,0.64278984,1
0.48330063,0.63905777,1
0.48319515,0.63734188,1
0.4827792,0.63441826,1
0.48295105,0.63328545,1
0.48252228,0.6349984,1
0.48231022,0.63429859,1
0.48229397,0.63774719,1
0.48232105,0.64539719,1
0.48231701,0.64617287,1
0.48367573,0.6437999,1
0.484814,0.63018162,1
0.48595249,0.63036682,1
0.48623787,0.63472889,1
0.48696621,0.64242371,1
0.48714108,0.64022987,1
0.48717056,0.64001869,1
0.48723789,0.64454056,1
0.48691689,0.62599644,1
0.48687508,0.59984665,1
0.48638992,0.59142666,1
0.48573338,0.59419586,1
0.48527962,0.59204144,1
0.48509876,0.59342365,1
0.4848415,0.60357185,1
0.48497993,0.62311665,1
0.48512878,0.62989136,1
0.48528446,0.6312944,1
0.48585106,0.63162537,1
0.48638481,0.63095528,1
0.48668076,0.63126133,1
0.4713686,0.65928841,1
0.62073223,0.38211079,1
0.6216114,0.38211079,1
0.62073223,0.38878811,1
0.62229473,0.38977097,1
0.6233062,0.38982498,1
0.62366428,0.39144516,1
0.62381191,0.39123203,1
0.62401241,0.39265953,1
0.62393696,0.39532879,1
0.62307129,0.39747585,1
0.62227722,0.39819199,1
0.62155304,0.39539276,1
0.62132648,0.39206078,1
0.62156429,0.39155285,1
0.62194187,0.39116924,1
0.62264439,0.39532948,1
0.62481068,0.4012455,1
0.62649502,0.41895588,1
0.62647503,0.42085976,1
0.62508728,0.42064888,1
0.62167747,0.41676334,1
0.6203405,0.41717083,1
0.61574772,0.40623501,1
0.61512722,0.40089783,1
0.61169769,0.38862869,1
0.608815,0.38324921,1
0.60830452,0.38036728,1
0.60864933,0.37565868,1
0.60823139,0.37265663,1
0.60832657,0.37267307,1
0.60731289,0.35589062,1
0.60687737,0.35077579,1
0.6071315,0.34422367,1
0.60757637,0.35416,1
0.60966286,0.36273491,1
0.61098282,0.36003544,1
0.6151355,0.3531691,1
0.61813412,0.35275475,1
0.61798542,0.35267212,1
0.61615211,0.36126781,1
0.6135619,0.36551964,1
0.61070625,0.36869038,1
0.60817818,0.36513073,1
0.60531242,0.36757679,1
0.60053562,0.35737488,1
0.60296665,0.35115765,1
0.61373234,0.34024269,1
0.51971947,0.33916321,1
0.52816109,0.33550827,1
0.52829891,0.33672657,1
0.52738731,0.33560978,1
0.52590214,0.3386525,1
0.52267776,0.34092297,1
0.51686256,0.34534698,1
0.51215469,0.34868587,1
0.51129074,0.35904572,1
0.51168743,0.36126736,1
0.51402649,0.35634827,1
0.51587589,0.36355602,1
0.52260853,0.34692673,1
0.52686523,0.32206039,1
0.52991116,0.31701801,1
0.53095345,0.31741484,1
0.53350208,0.31853609,1
0.53541145,0.31886505,1
0.53964226,0.31544262,1
0.54525536,0.31630106,1
0.55292072,0.31054821,1
0.55600449,0.2962817,1
0.55876278,0.29286947,1
0.55694386,0.28081673,1
0.56232716,0.27319887,1
0.57521427,0.31763279,1
0.59740688,0.38617443,1
0.59831444,0.41667809,1
0.59882492,0.44483395,1
0.60429764,0.5038356,1
0.60552284,0.5166872,1
0.60552284,0.52259766,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.61051289,0.52358173,1
0.60649239,0.52176849,1
0.61264618,0.54585258,1
0.65132553,0.38705696,1
0.65132553,0.44738205,1
0.65106926,0.45806759,1
0.65307793,0.45912941,1
0.65447441,0.46635189,1
0.65530365,0.45970684,1
0.65579094,0.455779,1
0.65797142,0.42513367,1
0.66016098,0.37580967,1
0.67309128,0.33926437,1
0.67256721,0.3473365,1
0.67135124,0.34464581,1
0.67023781,0.33999889,1
0.66928093,0.34608265,1
0.66979828,0.34328537,1
0.66666084,0.33279427,1
0.6549028,0.35388935,1
0.64957443,0.39988297,1
0.6509713,0.42918194,1
0.65278763,0.43299706,1
0.65176689,0.42717735,1
0.69290649,0.49172657,1
0.69376762,0.48164967,1
0.69667168,0.4894025,1
0.69930473,0.49108456,1
0.69978004,0.4885054,1
0.6997654,0.48523808,1
0.69761658,0.48870735,1
0.69667809,0.48445477,1
0.69520874,0.4774921,1
0.69086372,0.46582737,1
0.68521454,0.44529427,1
0.67150665,0.36397133,1
0.66817703,0.3541148,1
0.66404083,0.3541148,1
0.6615905,0.35745361,1
0.66222488,0.35823689,1
0.66212242,0.35784561,1
0.6616983,0.3574464,1
0.66126755,0.35306187,1
0.65927666,0.35351944,1
0.65739037,0.34215008,1
0.65544518,0.33313759,1
0.65349533,0.332929,1
0.65373138,0.33399483,1
0.65424637,0.33419113,1
0.65562416,0.33532726,1
0.65681664,0.3354018,1
